id,order_date,ship_date,ship_mode,customer_id,product_id,sales,quantity,discount,profit,customer_name,segment,country,city,state,postal_code,region,category,subcategory,product_name,order_id,status,return_date
CA2013162138,2011-10-20,2011-10-25,Second Class,PO-18865,OFF-ST-10001713,211.96,4,0,8.4784,Patrick ODonnell,Consumer,United States,Columbia,South Carolina,29203,South,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",CA2013162138,Complete,2012-02-01
CA2011148614,2011-10-22,2011-10-28,Standard Class,MG-17680,FUR-FU-10000521,93.888,4,0.2,12.9096,Maureen Gastineau,Home Office,United States,Newark,Ohio,43055,East,Furniture,Furnishings,Seth Thomas 14 Putty-Colored Wall Clock,CA2011148614,Pending,2011-11-15
CA2011154627,2011-10-29,2011-10-31,First Class,SA-20830,TEC-PH-10001363,2735.952,6,0.2,341.994,Sue Ann Reed,Consumer,United States,Chicago,Illinois,60610,Central,Technology,Phones,Apple iPhone 5S,,,
US2013115952,2011-11-11,2011-11-18,Standard Class,PK-19075,OFF-ST-10004186,665.88,6,0,13.3176,Pete Kriz,Consumer,United States,Madison,Wisconsin,53711,Central,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72H x 36W x 18 1/2D",US2013115952,Pending,2011-11-21
US2013115952,2011-11-11,2011-11-18,Standard Class,PK-19075,OFF-ST-10004186,665.88,6,0,13.3176,Pete Kriz,Consumer,United States,Columbus,Ohio,43229,East,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72H x 36W x 18 1/2D",US2013115952,Pending,2011-11-21
CA2011151078,2011-11-12,2011-11-12,Same Day,RF-19840,OFF-ST-10001328,49.632,4,0.2,4.9632,Roy Franzosisch,Consumer,United States,New York City,New York,10024,East,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",,,
CA2011151078,2011-11-12,2011-11-12,Same Day,RF-19840,OFF-ST-10001328,49.632,4,0.2,4.9632,Roy Franzosisch,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",,,
CA2011151078,2011-11-12,2011-11-12,Same Day,RF-19840,OFF-ST-10001328,49.632,4,0.2,4.9632,Roy Franzosisch,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",,,
CA2011145926,2011-11-17,2011-11-21,Standard Class,MP-17470,FUR-CH-10004289,479.9,5,0,81.583,Mark Packer,Home Office,United States,New York City,New York,10009,East,Furniture,Chairs,Global Super Steno Chair,,,
CA2011145926,2011-11-17,2011-11-21,Standard Class,MP-17470,FUR-CH-10004289,479.9,5,0,81.583,Mark Packer,Home Office,United States,Columbus,Ohio,43229,East,Furniture,Chairs,Global Super Steno Chair,,,
CA2011145926,2011-11-17,2011-11-21,Standard Class,MP-17470,FUR-CH-10004289,479.9,5,0,81.583,Mark Packer,Home Office,United States,Moorhead,Minnesota,56560,Central,Furniture,Chairs,Global Super Steno Chair,,,
CA2011110352,2011-11-23,2011-11-29,Standard Class,ED-13885,OFF-LA-10003923,23.68,2,0.2,8.88,Emily Ducich,Home Office,United States,San Diego,California,92037,West,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,,,
CA2011110352,2011-11-23,2011-11-29,Standard Class,ED-13885,OFF-LA-10003923,23.68,2,0.2,8.88,Emily Ducich,Home Office,United States,Houston,Texas,77036,Central,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,,,
CA2011115973,2011-11-24,2011-11-26,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,Office Supplies,Art,Crayola Colored Pencils,,,
CA2011115973,2011-11-24,2011-11-26,First Class,NG-18430,OFF-AR-10004757,2.624,1,0.2,0.4264,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Office Supplies,Art,Crayola Colored Pencils,,,
CA2011158540,2011-11-24,2011-11-26,First Class,VG-21790,FUR-FU-10001602,151.72,4,0,27.3096,Vivek Gonzalez,Consumer,United States,San Diego,California,92037,West,Furniture,Furnishings,"Eldon Delta Triangular Chair Mat, 52 x 58, Clear",,,
US2011138758,2011-11-26,2011-12-01,Second Class,JE-15745,FUR-FU-10003194,19.3,5,0.6,-14.475,Joel Eaton,Consumer,United States,Houston,Texas,77070,Central,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",US2011138758,Complete,2012-02-20
US2011138758,2011-11-26,2011-12-01,Second Class,JE-15745,FUR-FU-10003194,19.3,5,0.6,-14.475,Joel Eaton,Consumer,United States,Louisville,Colorado,80027,West,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Pencil Holder, Oak",US2011138758,Complete,2012-02-20
CA2011119032,2011-11-27,2011-12-03,Standard Class,MS-17770,OFF-FA-10003021,3.76,2,0,1.316,Maxwell Schwartz,Consumer,United States,New York City,New York,10035,East,Office Supplies,Fasteners,Staples,,,
CA2011136280,2011-11-29,2011-12-06,Standard Class,Co-12640,OFF-LA-10000452,5.04,2,0.2,1.764,Corey-Lock,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Labels,Avery 488,,,
CA2011136280,2011-11-29,2011-12-06,Standard Class,Co-12640,OFF-LA-10000452,5.04,2,0.2,1.764,Corey-Lock,Consumer,United States,Florence,South Carolina,29501,South,Office Supplies,Labels,Avery 488,,,
US2011134712,2011-11-29,2011-12-04,Standard Class,BS-11380,OFF-FA-10003112,12.624,2,0.2,3.945,Bill Stewart,Corporate,United States,Skokie,Illinois,60076,Central,Office Supplies,Fasteners,Staples,,,
CA2011131051,2011-12-01,2011-12-05,Standard Class,TR-21325,FUR-FU-10001861,58.2,3,0,28.518,Toby Ritter,Consumer,United States,Cedar Rapids,Iowa,52402,Central,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,,
CA2011131051,2011-12-01,2011-12-05,Standard Class,TR-21325,FUR-FU-10001861,58.2,3,0,28.518,Toby Ritter,Consumer,United States,San Francisco,California,94122,West,Furniture,Furnishings,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",,,
CA2011122749,2011-12-03,2011-12-09,Standard Class,NG-18430,TEC-PH-10003811,479.96,4,0,134.3888,Nathan Gelder,Consumer,United States,Cincinnati,Ohio,45231,East,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,,,
CA2011122749,2011-12-03,2011-12-09,Standard Class,NG-18430,TEC-PH-10003811,479.96,4,0,134.3888,Nathan Gelder,Consumer,United States,Oklahoma City,Oklahoma,73120,Central,Technology,Phones,Jabra Supreme Plus Driver Edition Headset,,,
CA2011138296,2011-12-05,2011-12-12,Standard Class,RC-19825,OFF-ST-10002444,24.56,2,0,6.8768,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,,,
CA2011138296,2011-12-05,2011-12-12,Standard Class,RC-19825,OFF-ST-10002444,24.56,2,0,6.8768,Roy Collins,Consumer,United States,Louisville,Kentucky,40214,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,,,
CA2011138296,2011-12-05,2011-12-12,Standard Class,RC-19825,OFF-ST-10002444,24.56,2,0,6.8768,Roy Collins,Consumer,United States,Alexandria,Virginia,22304,South,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,,,
CA2011104773,2011-12-08,2011-12-13,Standard Class,TB-21175,OFF-ST-10000777,60.416,2,0.2,6.0416,Thomas Boland,Corporate,United States,Houston,Texas,77041,Central,Office Supplies,Storage,"Companion Letter/Legal File, Black",,,
CA2011104976,2011-12-09,2011-12-16,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0,16.9932,Cyma Kinney,Corporate,United States,Linden,New Jersey,7036,East,Office Supplies,Paper,Xerox 1987,,,
CA2011104976,2011-12-09,2011-12-16,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0,16.9932,Cyma Kinney,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Paper,Xerox 1987,,,
CA2011104976,2011-12-09,2011-12-16,Standard Class,CK-12760,OFF-PA-10003845,34.68,6,0,16.9932,Cyma Kinney,Corporate,United States,Jacksonville,Florida,32216,South,Office Supplies,Paper,Xerox 1987,,,
CA2011123925,2011-12-17,2011-12-19,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0,11.214,Roy Franzosisch,Consumer,United States,New York City,New York,10024,East,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,,,
CA2011123925,2011-12-17,2011-12-19,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0,11.214,Roy Franzosisch,Consumer,United States,Columbus,Georgia,31907,South,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,,,
CA2011123925,2011-12-17,2011-12-19,Second Class,RF-19840,OFF-AR-10002952,40.05,3,0,11.214,Roy Franzosisch,Consumer,United States,San Antonio,Texas,78207,Central,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,,,
CA2011113166,2011-12-24,2011-12-26,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,Luke Foster,Consumer,United States,Miami,Florida,33180,South,Office Supplies,Paper,Xerox 1974,,,
CA2011113166,2011-12-24,2011-12-26,First Class,LF-17185,OFF-PA-10001947,9.568,2,0.2,3.4684,Luke Foster,Consumer,United States,Newark,Ohio,43055,East,Office Supplies,Paper,Xerox 1974,,,
CA2011156314,2011-12-24,2011-12-26,First Class,RP-19390,FUR-FU-10003096,30.36,5,0.2,8.7285,Resi Polking,Consumer,United States,Cleveland,Ohio,44105,East,Furniture,Furnishings,"Master Giant Foot Doorstop, Safety Yellow",,,
CA2013134775,2011-12-26,2011-12-28,Second Class,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,Alan Dominguez,Home Office,United States,Houston,Texas,77041,Central,Furniture,Chairs,Global Deluxe High-Back Managers Chair,CA2013134775,Complete,2012-01-09
CA2013134775,2011-12-26,2011-12-28,Second Class,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,Alan Dominguez,Home Office,United States,New York City,New York,10035,East,Furniture,Chairs,Global Deluxe High-Back Managers Chair,CA2013134775,Complete,2012-01-09
CA2013134775,2011-12-26,2011-12-28,Second Class,AD-10180,FUR-CH-10004063,600.558,3,0.3,-8.5794,Alan Dominguez,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Chairs,Global Deluxe High-Back Managers Chair,CA2013134775,Complete,2012-01-09
US2011111171,2011-12-26,2011-12-31,Standard Class,CA-12265,OFF-BI-10002103,8.69,5,0.8,-14.773,Christina Anderson,Consumer,United States,Chicago,Illinois,60610,Central,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",,,
US2011111171,2011-12-26,2011-12-31,Standard Class,CA-12265,OFF-BI-10002103,8.69,5,0.8,-14.773,Christina Anderson,Consumer,United States,Provo,Utah,84604,West,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",,,
CA2011120243,2011-12-27,2011-12-30,Second Class,AT-10435,OFF-LA-10004425,11.56,4,0,5.4332,Alyssa Tate,Home Office,United States,Los Angeles,California,90004,West,Office Supplies,Labels,Staples,,,
CA2011164259,2011-12-28,2011-12-30,First Class,SP-20860,OFF-AR-10003373,99.136,4,0.2,8.6744,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",,,
CA2011130960,2011-12-30,2012-01-04,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536,Ken Brennan,Corporate,United States,Taylor,Michigan,48180,Central,Office Supplies,Art,Newell 350,,,
CA2011130960,2011-12-30,2012-01-04,Standard Class,KB-16600,OFF-AR-10003651,9.84,3,0,2.8536,Ken Brennan,Corporate,United States,Columbus,Indiana,47201,Central,Office Supplies,Art,Newell 350,,,
CA2011150245,2011-12-31,2012-01-04,Second Class,PC-18745,FUR-BO-10002613,1573.488,7,0.2,196.686,Pamela Coakley,Corporate,United States,Watertown,New York,13601,East,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",,,
US2012157154,2012-01-10,2012-01-15,Standard Class,MM-17920,FUR-TA-10001889,1018.104,4,0.4,-373.3048,Michael Moore,Consumer,United States,San Francisco,California,94110,West,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,,,
US2012157154,2012-01-10,2012-01-15,Standard Class,MM-17920,FUR-TA-10001889,1018.104,4,0.4,-373.3048,Michael Moore,Consumer,United States,New York City,New York,10011,East,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,,,
US2012101399,2012-01-17,2012-01-24,Standard Class,JS-15940,FUR-FU-10002918,254.744,7,0.6,-312.0614,Joni Sundaresam,Home Office,United States,Park Ridge,Illinois,60068,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,,
US2012101399,2012-01-17,2012-01-24,Standard Class,JS-15940,FUR-FU-10002918,254.744,7,0.6,-312.0614,Joni Sundaresam,Home Office,United States,Appleton,Wisconsin,54915,Central,Furniture,Furnishings,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,,,
CA2012145401,2012-01-30,2012-02-04,Standard Class,JP-15520,OFF-PA-10004405,14.304,6,0.2,5.0064,Jeremy Pistek,Consumer,United States,Houston,Texas,77070,Central,Office Supplies,Paper,Rediform Voice Mail Log Books,,,
CA2012145401,2012-01-30,2012-02-04,Standard Class,JP-15520,OFF-PA-10004405,14.304,6,0.2,5.0064,Jeremy Pistek,Consumer,United States,Port Orange,Florida,32127,South,Office Supplies,Paper,Rediform Voice Mail Log Books,,,
CA2012157959,2012-02-03,2012-02-04,First Class,RW-19540,FUR-FU-10004093,136.92,4,0,41.076,Rick Wilson,Corporate,United States,Los Angeles,California,90008,West,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,,,
CA2012111507,2012-02-06,2012-02-13,Standard Class,VW-21775,OFF-AR-10001315,5.28,3,0,1.5312,Victoria Wilson,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Art,Newell 310,,,
CA2012111507,2012-02-06,2012-02-13,Standard Class,VW-21775,OFF-AR-10001315,5.28,3,0,1.5312,Victoria Wilson,Corporate,United States,Bellevue,Washington,98006,West,Office Supplies,Art,Newell 310,,,
CA2012114923,2012-02-08,2012-02-13,Standard Class,LH-17020,TEC-PH-10003931,107.982,3,0.4,-26.9955,Lisa Hazard,Consumer,United States,Columbus,Ohio,43229,East,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,,,
CA2012114923,2012-02-08,2012-02-13,Standard Class,LH-17020,TEC-PH-10003931,107.982,3,0.4,-26.9955,Lisa Hazard,Consumer,United States,Tyler,Texas,75701,Central,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,,,
CA2012143602,2012-02-09,2012-02-13,Second Class,MS-17980,TEC-AC-10001266,20.8,2,0.2,6.5,Michael Stewart,Corporate,United States,Dallas,Texas,75220,Central,Technology,Accessories,Memorex Micro Travel Drive 8 GB,CA2012143602,Complete,2012-03-25
CA2013109869,2012-03-02,2012-03-06,Standard Class,DK-13090,FUR-TA-10001768,787.53,3,0,165.3813,Dave Kipp,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,Hon Racetrack Conference Tables,CA2013109869,Complete,2012-05-22
CA2013109869,2012-03-02,2012-03-06,Standard Class,DK-13090,FUR-TA-10001768,787.53,3,0,165.3813,Dave Kipp,Consumer,United States,Springfield,Virginia,22153,South,Furniture,Tables,Hon Racetrack Conference Tables,CA2013109869,Complete,2012-05-22
CA2012146829,2012-03-10,2012-03-10,Same Day,TS-21340,OFF-BI-10004022,1.112,2,0.8,-1.8904,Toby Swindell,Consumer,United States,Houston,Texas,77041,Central,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,,,
CA2012114237,2012-03-13,2012-03-15,First Class,MC-17275,FUR-BO-10004409,141.96,2,0,39.7488,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",,,
CA2012114237,2012-03-13,2012-03-15,First Class,MC-17275,FUR-BO-10004409,141.96,2,0,39.7488,Marc Crier,Consumer,United States,Seattle,Washington,98103,West,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",,,
CA2012112116,2012-03-16,2012-03-18,Second Class,JE-15475,FUR-TA-10001039,171.96,2,0,44.7096,Jeremy Ellison,Consumer,United States,Troy,New York,12180,East,Furniture,Tables,KI Adjustable-Height Table,,,
CA2012112116,2012-03-16,2012-03-18,Second Class,JE-15475,FUR-TA-10001039,171.96,2,0,44.7096,Jeremy Ellison,Consumer,United States,Seattle,Washington,98103,West,Furniture,Tables,KI Adjustable-Height Table,,,
CA2012132101,2012-03-19,2012-03-25,Standard Class,JO-15550,TEC-PH-10004539,453.576,3,0.2,39.6879,Jesus Ocampo,Home Office,United States,Seattle,Washington,98105,West,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,,,
CA2012106565,2012-03-20,2012-03-23,First Class,BW-11110,OFF-PA-10000061,51.84,8,0,24.8832,Bart Watters,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Office Supplies,Paper,Xerox 205,,,
CA2012106565,2012-03-20,2012-03-23,First Class,BW-11110,OFF-PA-10000061,51.84,8,0,24.8832,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,Office Supplies,Paper,Xerox 205,,,
US2012125374,2012-03-23,2012-03-29,Standard Class,JD-16060,FUR-CH-10003396,107.772,2,0.3,-29.2524,Julia Dunbar,Consumer,United States,San Francisco,California,94109,West,Furniture,Chairs,Global Deluxe Steno Chair,,,
US2012125374,2012-03-23,2012-03-29,Standard Class,JD-16060,FUR-CH-10003396,107.772,2,0.3,-29.2524,Julia Dunbar,Consumer,United States,Houston,Texas,77095,Central,Furniture,Chairs,Global Deluxe Steno Chair,,,
CA2012118423,2012-03-24,2012-03-27,First Class,DP-13390,FUR-BO-10000362,359.058,3,0.3,-35.9058,Dennis Pardue,Home Office,United States,Peoria,Illinois,61604,Central,Furniture,Bookcases,Sauder Inglewood Library Bookcases,,,
CA2012103793,2012-03-26,2012-03-31,Standard Class,BV-11245,OFF-PA-10001125,74.352,3,0.2,23.235,Benjamin Venier,Corporate,United States,Miami,Florida,33142,South,Office Supplies,Paper,Xerox 1988,,,
CA2012153549,2012-03-29,2012-03-31,Second Class,SL-20155,FUR-CH-10004086,1166.92,5,0.2,131.2785,Sara Luxemburg,Home Office,United States,Jacksonville,Florida,32216,South,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,,
CA2012153549,2012-03-29,2012-03-31,Second Class,SL-20155,FUR-CH-10004086,1166.92,5,0.2,131.2785,Sara Luxemburg,Home Office,United States,Houston,Texas,77095,Central,Furniture,Chairs,Hon 4070 Series Pagoda Armless Upholstered Stacking Chairs,,,
CA2014166898,2012-04-05,2012-04-10,Standard Class,GG-14650,OFF-BI-10003650,157.794,1,0.7,-115.7156,Greg Guthrie,Corporate,United States,Bristol,Tennessee,37620,South,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,CA2014166898,Complete,2012-05-24
CA2014166898,2012-04-05,2012-04-10,Standard Class,GG-14650,OFF-BI-10003650,157.794,1,0.7,-115.7156,Greg Guthrie,Corporate,United States,Antioch,California,94509,West,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,CA2014166898,Complete,2012-05-24
CA2012142027,2012-04-09,2012-04-14,Standard Class,JK-15370,FUR-TA-10002774,369.912,3,0.2,-13.8717,Jay Kimmel,Consumer,United States,Long Beach,California,90805,West,Furniture,Tables,Laminate Occasional Tables,,,
CA2012149678,2012-04-13,2012-04-15,Second Class,AW-10840,OFF-SU-10004498,12.88,1,0,0.3864,Anthony Witt,Consumer,United States,Farmington,New Mexico,87401,West,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,,,
CA2012143602,2012-04-25,2012-04-28,Second Class,JS-15595,OFF-BI-10002071,13.944,3,0.2,4.5318,Jill Stevenson,Corporate,United States,Los Angeles,California,90045,West,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,CA2012143602,Complete,2012-03-25
CA2014131618,2012-04-30,2012-05-05,Standard Class,PS-18970,FUR-CH-10001146,213.115,5,0.3,-15.2225,Paul Stevenson,Home Office,United States,Chicago,Illinois,60610,Central,Furniture,Chairs,"Global Value Mid-Back Managers Chair, Gray",CA2014131618,Pending,2012-05-15
CA2012145821,2012-05-01,2012-05-07,Standard Class,JB-15400,TEC-PH-10004348,88.752,3,0.2,11.094,Jennifer Braxton,Corporate,United States,Los Angeles,California,90008,West,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,,,
CA2012145821,2012-05-01,2012-05-07,Standard Class,JB-15400,TEC-PH-10004348,88.752,3,0.2,11.094,Jennifer Braxton,Corporate,United States,Sunnyvale,California,94086,West,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,,,
